timestamp,role,story_key,story_text
2025-10-04T12:44:49+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 16 confirmed students represent about $296,000 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 27 offers could add about $299,700 if 60% convert."
2025-10-04T13:08:16+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T13:08:16+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T13:08:16+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'For personal interest / self-development' is the leading motivation with 66 students (66%).
Context: 'To get a better job / promotion' follows with 20 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T13:08:16+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T13:08:16+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 b'\xe8\x07\x00\x00\x00\x00\x00\x00' recorded 6 enrolments, 3 up from T3 b'\xe7\x07\x00\x00\x00\x00\x00\x00'.
Context: The trend reflects 9 recent intakes with reliable data.
Action: Reinforce the campaigns that lifted the latest intake."
2025-10-04T13:08:16+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T13:08:16+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T13:08:16+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T13:08:16+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'For personal interest / self-development' is the leading motivation with 66 students (66%).
Context: 'To get a better job / promotion' follows with 20 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T13:08:16+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T13:08:16+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 b'\xe8\x07\x00\x00\x00\x00\x00\x00' recorded 6 enrolments, 3 up from T3 b'\xe7\x07\x00\x00\x00\x00\x00\x00'.
Context: The trend reflects 9 recent intakes with reliable data.
Action: Reinforce the campaigns that lifted the latest intake."
2025-10-04T13:08:16+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T13:08:17+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T13:08:17+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T13:08:17+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'For personal interest / self-development' is the leading motivation with 66 students (66%).
Context: 'To get a better job / promotion' follows with 20 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T13:08:17+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T13:08:17+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 b'\xe8\x07\x00\x00\x00\x00\x00\x00' recorded 6 enrolments, 3 up from T3 b'\xe7\x07\x00\x00\x00\x00\x00\x00'.
Context: The trend reflects 9 recent intakes with reliable data.
Action: Reinforce the campaigns that lifted the latest intake."
2025-10-04T13:08:17+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T13:08:17+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T13:08:17+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T13:08:17+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'For personal interest / self-development' is the leading motivation with 66 students (66%).
Context: 'To get a better job / promotion' follows with 20 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T13:08:17+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T13:08:17+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 b'\xe8\x07\x00\x00\x00\x00\x00\x00' recorded 6 enrolments, 3 up from T3 b'\xe7\x07\x00\x00\x00\x00\x00\x00'.
Context: The trend reflects 9 recent intakes with reliable data.
Action: Reinforce the campaigns that lifted the latest intake."
2025-10-04T13:08:17+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T13:23:16+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T13:23:16+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T13:23:16+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'For personal interest / self-development' is the leading motivation with 66 students (66%).
Context: 'To get a better job / promotion' follows with 20 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T13:23:16+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T13:23:16+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 b'\xe8\x07\x00\x00\x00\x00\x00\x00' recorded 6 enrolments, 3 up from T3 b'\xe7\x07\x00\x00\x00\x00\x00\x00'.
Context: The trend reflects 9 recent intakes with reliable data.
Action: Reinforce the campaigns that lifted the latest intake."
2025-10-04T13:23:16+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T13:23:17+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T13:23:17+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T13:23:17+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'For personal interest / self-development' is the leading motivation with 66 students (66%).
Context: 'To get a better job / promotion' follows with 20 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T13:23:17+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T13:23:17+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 b'\xe8\x07\x00\x00\x00\x00\x00\x00' recorded 6 enrolments, 3 up from T3 b'\xe7\x07\x00\x00\x00\x00\x00\x00'.
Context: The trend reflects 9 recent intakes with reliable data.
Action: Reinforce the campaigns that lifted the latest intake."
2025-10-04T13:23:17+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T13:38:16+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T13:38:16+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T13:38:16+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'For personal interest / self-development' is the leading motivation with 66 students (66%).
Context: 'To get a better job / promotion' follows with 20 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T13:38:16+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T13:38:16+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 b'\xe8\x07\x00\x00\x00\x00\x00\x00' recorded 6 enrolments, 3 up from T3 b'\xe7\x07\x00\x00\x00\x00\x00\x00'.
Context: The trend reflects 9 recent intakes with reliable data.
Action: Reinforce the campaigns that lifted the latest intake."
2025-10-04T13:38:16+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T13:38:17+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T13:38:17+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T13:38:17+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'For personal interest / self-development' is the leading motivation with 66 students (66%).
Context: 'To get a better job / promotion' follows with 20 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T13:38:17+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T13:38:17+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 b'\xe8\x07\x00\x00\x00\x00\x00\x00' recorded 6 enrolments, 3 up from T3 b'\xe7\x07\x00\x00\x00\x00\x00\x00'.
Context: The trend reflects 9 recent intakes with reliable data.
Action: Reinforce the campaigns that lifted the latest intake."
2025-10-04T13:38:17+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T13:53:16+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T13:53:16+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T13:53:16+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'For personal interest / self-development' is the leading motivation with 66 students (66%).
Context: 'To get a better job / promotion' follows with 20 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T13:53:16+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T13:53:16+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 b'\xe8\x07\x00\x00\x00\x00\x00\x00' recorded 6 enrolments, 3 up from T3 b'\xe7\x07\x00\x00\x00\x00\x00\x00'.
Context: The trend reflects 9 recent intakes with reliable data.
Action: Reinforce the campaigns that lifted the latest intake."
2025-10-04T13:53:16+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T13:53:17+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T13:53:17+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T13:53:17+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'For personal interest / self-development' is the leading motivation with 66 students (66%).
Context: 'To get a better job / promotion' follows with 20 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T13:53:17+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T13:53:17+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 b'\xe8\x07\x00\x00\x00\x00\x00\x00' recorded 6 enrolments, 3 up from T3 b'\xe7\x07\x00\x00\x00\x00\x00\x00'.
Context: The trend reflects 9 recent intakes with reliable data.
Action: Reinforce the campaigns that lifted the latest intake."
2025-10-04T13:53:17+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T14:08:16+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T14:08:16+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T14:08:16+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'For personal interest / self-development' is the leading motivation with 66 students (66%).
Context: 'To get a better job / promotion' follows with 20 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T14:08:16+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T14:08:16+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 b'\xe8\x07\x00\x00\x00\x00\x00\x00' recorded 6 enrolments, 3 up from T3 b'\xe7\x07\x00\x00\x00\x00\x00\x00'.
Context: The trend reflects 9 recent intakes with reliable data.
Action: Reinforce the campaigns that lifted the latest intake."
2025-10-04T14:08:16+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T14:08:17+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T14:08:17+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T14:08:17+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'For personal interest / self-development' is the leading motivation with 66 students (66%).
Context: 'To get a better job / promotion' follows with 20 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T14:08:17+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T14:08:17+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 b'\xe8\x07\x00\x00\x00\x00\x00\x00' recorded 6 enrolments, 3 up from T3 b'\xe7\x07\x00\x00\x00\x00\x00\x00'.
Context: The trend reflects 9 recent intakes with reliable data.
Action: Reinforce the campaigns that lifted the latest intake."
2025-10-04T14:08:17+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T15:15:58+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T15:15:58+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T15:15:58+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'Job Interest' is the leading motivation with 40 students (40%).
Context: 'Career Development' follows with 40 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T15:15:58+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T15:15:58+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 recorded 10 enrolments, 9 down from T2.
Context: The trend reflects 3 recent intakes with reliable data.
Action: Investigate the drop-off drivers with recruitment leads."
2025-10-04T15:15:58+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T15:15:58+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T15:15:58+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T15:15:58+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'Job Interest' is the leading motivation with 40 students (40%).
Context: 'Career Development' follows with 40 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T15:15:58+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T15:15:58+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 recorded 10 enrolments, 9 down from T2.
Context: The trend reflects 3 recent intakes with reliable data.
Action: Investigate the drop-off drivers with recruitment leads."
2025-10-04T15:15:58+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T15:15:59+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T15:15:59+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T15:15:59+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'Job Interest' is the leading motivation with 40 students (40%).
Context: 'Career Development' follows with 40 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T15:15:59+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T15:15:59+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 recorded 10 enrolments, 9 down from T2.
Context: The trend reflects 3 recent intakes with reliable data.
Action: Investigate the drop-off drivers with recruitment leads."
2025-10-04T15:15:59+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T15:15:59+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T15:15:59+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T15:15:59+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'Job Interest' is the leading motivation with 40 students (40%).
Context: 'Career Development' follows with 40 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T15:15:59+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T15:15:59+00:00,leader,enrollment_trend,Enrolment Trend,"Summary: T3 recorded 10 enrolments, 9 down from T2.
Context: The trend reflects 3 recent intakes with reliable data.
Action: Investigate the drop-off drivers with recruitment leads."
2025-10-04T15:15:59+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T15:47:38+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T15:47:38+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T15:47:38+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'Job Interest' is the leading motivation with 40 students (40%).
Context: 'Career Development' follows with 40 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T15:47:38+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T15:47:38+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
2025-10-04T15:47:38+00:00,leader,campus_demand,Campus Demand,"Summary: Melbourne City Campus attracts 21 students (49%), leading campus demand.
Context: Sydney Campus is the next preference with 15 prospects.
Action: Balance marketing and resources across the top campuses."
2025-10-04T15:47:38+00:00,manager,due_payments,Due Payments,"Summary: 93 of 100 applicants (93%) prefer to pay less than half upfront.
Context: Payment preferences were captured from engaged applicants.
Action: Coordinate follow-ups with Bright Future Consultants, who manages 33 of these cases."
2025-10-04T15:47:38+00:00,manager,course_performance,Course Performance,"Summary: Bachelor of Nursing leads with 14 active students—2 more than Bachelor of Business.
Context: 43 learners are currently engaged across all courses.
Action: Share Bachelor of Nursing's approach to help Bachelor of Business close the gap."
2025-10-04T15:47:38+00:00,manager,study_reasons,Top Study Reasons,"Summary: 'Job Interest' is the leading motivation with 40 students (40%).
Context: 'Career Development' follows with 40 mentions.
Action: Tailor messaging to emphasise these motivations during counselling."
2025-10-04T15:47:38+00:00,leader,top_agents,Top Performing Agents,"Summary: Global Pathways leads with 14 enrolments (44% conversion), 0 ahead of Bright Future Consultants.
Context: Bright Future Consultants has 14 confirmed students and can close the gap with targeted support.
Action: Ask Global Pathways to mentor Bright Future Consultants on high-conversion tactics."
2025-10-04T15:47:38+00:00,leader,estimated_revenue,Estimated Revenue,"Summary: 43 confirmed students represent about $795,500 in tuition revenue.
Context: Estimate based on $18,500 per enrolment.
Action: A further 32 offers could add about $355,200 if 60% convert."
